pressure ,maxtemp,temparature,mintemp,dewpoint,humidity ,cloud ,rainfall,sunshine,         winddirection,windspeed,Year,Month,Day_from_date
1027.5,15.5,13.7,12.3,10.0,78,88,yes,0.0,20.0,28.0,2041,1,11
1014.5,17.0,15.8,14.4,15.1,96,99,yes,0.0,50.0,22.8,2041,1,12
1018.9,16.2,14.1,10.3,12.9,92,100,yes,0.0,50.0,35.3,2041,1,13
1022.5,22.9,20.8,19.2,15.0,70,49,no,8.6,70.0,34.0,2041,1,14
1008.4,28.9,26.8,24.8,23.2,81,65,yes,6.4,20.0,7.9,2041,1,15
1010.5,30.9,28.1,26.2,25.1,84,85,no,2.0,180.0,15.4,2041,1,16
1015.2,24.8,24.2,23.5,22.3,89,84,yes,0.1,80.0,35.8,2041,1,17
1004.5,30.6,28.1,25.1,25.2,85,88,yes,0.6,230.0,20.2,2041,1,18
1017.0,29.2,26.7,25.5,23.3,82,46,yes,9.5,110.0,15.8,2041,1,19
1012.5,21.5,20.1,18.9,18.9,93,88,no,0.3,40.0,15.3,2041,1,20
1019.6,16.8,15.5,14.8,13.9,90,92,yes,0.0,70.0,50.6,2041,1,21
1013.5,17.1,16.4,15.5,15.6,95,93,yes,0.0,60.0,40.0,2041,1,22
1012.1,29.8,26.6,24.4,23.7,85,75,yes,7.7,50.0,15.7,2041,1,23
1019.0,24.9,23.1,21.0,16.8,67,88,yes,0.0,50.0,28.2,2041,1,24
1018.1,26.6,24.7,23.1,20.4,77,83,yes,3.0,80.0,29.8,2041,1,25
1009.5,33.7,30.5,28.5,25.3,75,32,no,9.3,220.0,10.9,2041,1,26
1012.0,21.9,19.5,17.2,19.0,97,92,yes,0.1,30.0,13.1,2041,1,27
1017.7,17.1,16.1,15.1,15.3,95,100,yes,0.0,50.0,26.2,2041,1,28
1020.8,21.2,16.7,12.7,7.2,54,29,no,10.2,40.0,17.2,2041,1,29
1021.8,18.8,15.2,13.3,10.9,76,45,no,9.2,40.0,9.1,2041,1,30
1014.9,22.4,18.8,17.2,16.4,86,80,yes,2.4,40.0,15.8,2041,1,31
1017.5,18.5,18.0,17.2,15.5,85,91,yes,0.0,70.0,37.7,2041,2,1
1008.8,30.4,26.9,25.0,24.3,86,87,yes,0.7,20.0,9.8,2041,2,2
1008.2,29.1,26.8,25.4,24.0,85,83,yes,3.6,230.0,20.2,2041,2,3
1008.9,33.0,30.1,27.7,26.0,79,78,yes,5.3,190.0,21.9,2041,2,4
1012.1,29.8,26.6,24.4,23.7,85,75,yes,7.7,50.0,15.7,2041,2,5
1008.1,35.2,31.0,28.8,25.0,72,38,no,11.2,180.0,9.0,2041,2,6
1011.3,31.9,28.6,26.5,23.1,73,60,no,9.0,70.0,39.5,2041,2,7
1013.9,26.3,24.1,22.9,19.6,76,68,yes,6.0,90.0,30.5,2041,2,8
1008.8,30.4,26.9,25.0,24.3,86,87,yes,0.7,20.0,9.8,2041,2,9
1011.6,27.5,25.7,24.4,23.2,86,88,yes,1.2,200.0,17.3,2041,2,10
1026.1,18.1,13.7,9.9,1.7,36,2,no,10.2,20.0,20.5,2041,2,11
1017.1,27.6,25.4,24.0,21.3,78,65,yes,8.3,80.0,29.2,2041,2,12
1008.3,33.3,29.4,26.8,24.1,74,29,no,5.7,10.0,4.4,2041,2,13
1019.0,20.4,18.4,16.0,12.6,69,70,yes,2.2,10.0,26.8,2041,2,14
1009.5,33.7,30.5,28.5,25.3,75,32,no,9.3,220.0,10.9,2041,2,15
1011.0,32.7,29.8,28.2,24.8,75,78,yes,8.5,140.0,12.7,2041,2,16
1017.0,28.5,25.9,24.5,22.9,84,58,yes,5.9,70.0,22.1,2041,2,17
1012.2,30.6,28.3,26.8,24.3,79,67,no,3.8,180.0,8.1,2041,2,18
1008.9,35.5,31.4,28.9,26.1,74,39,no,10.6,150.0,9.1,2041,2,19
1015.2,28.7,25.2,23.1,20.7,76,19,no,9.1,90.0,14.1,2041,2,20
1005.0,31.7,28.6,25.6,26.1,87,82,yes,2.2,160.0,12.6,2041,2,21
1006.7,32.0,29.3,27.4,24.7,77,23,no,11.1,230.0,17.3,2041,2,22
1005.7,29.2,27.1,25.4,25.8,93,96,yes,0.0,220.0,29.8,2041,2,23
1025.4,18.2,16.2,13.8,8.7,62,71,no,2.1,30.0,29.0,2041,2,24
1008.4,34.1,30.4,28.4,24.7,72,20,no,11.4,210.0,9.6,2041,2,25
1021.8,18.8,15.2,13.3,10.9,76,45,no,9.2,40.0,9.1,2041,2,26
1015.2,25.3,23.3,21.0,22.1,92,86,yes,0.3,80.0,29.7,2041,2,27
1006.4,29.1,27.5,26.0,25.5,89,88,yes,1.2,130.0,32.5,2041,2,28
1014.6,26.5,23.0,21.0,20.7,87,88,no,2.3,50.0,9.2,2041,3,1
1024.4,11.2,10.4,9.4,6.8,79,94,yes,0.0,10.0,27.3,2041,3,2
1015.5,20.9,19.3,17.6,16.8,86,80,yes,5.1,20.0,10.2,2041,3,3
1012.0,30.6,27.0,25.3,20.9,70,48,no,7.8,120.0,9.2,2041,3,4
1009.4,30.7,27.9,26.4,23.1,75,60,no,8.3,60.0,29.0,2041,3,5
1014.6,22.9,21.6,20.2,19.5,88,89,yes,0.2,40.0,20.9,2041,3,6
1020.0,19.9,17.6,16.2,15.5,88,80,no,3.3,50.0,21.2,2041,3,7
1007.8,28.9,27.4,25.7,25.4,89,87,yes,0.4,50.0,8.6,2041,3,8
1019.9,16.2,15.7,15.3,13.4,86,93,yes,0.1,70.0,43.1,2041,3,9
1018.7,27.8,25.1,23.3,19.1,70,68,yes,10.5,70.0,32.4,2041,3,10
1007.5,32.3,29.1,26.3,26.3,85,83,yes,4.2,220.0,26.1,2041,3,11
1024.7,17.5,15.5,13.8,11.7,79,79,yes,5.0,20.0,9.1,2041,3,12
1012.5,25.9,23.1,21.3,21.1,89,76,no,3.5,200.0,10.2,2041,3,13
1018.8,24.3,20.9,19.2,18.0,84,51,yes,7.7,20.0,14.5,2041,3,14
1014.9,22.4,18.8,17.2,16.4,86,80,yes,2.4,40.0,15.8,2041,3,15
1011.6,32.3,28.9,26.8,24.5,78,54,no,11.4,100.0,9.8,2041,3,16
1013.1,32.9,29.1,27.0,25.7,82,60,no,8.7,80.0,9.8,2041,3,17
1008.2,30.2,27.8,26.5,25.0,85,81,yes,2.5,90.0,15.1,2041,3,18
1007.4,28.8,26.9,25.6,25.1,90,88,yes,0.2,210.0,12.9,2041,3,19
1013.0,29.0,27.6,25.8,25.8,90,87,yes,0.7,60.0,18.2,2041,3,20
1015.0,29.6,26.8,24.9,22.1,76,61,yes,8.2,80.0,19.7,2041,3,21
1007.9,31.0,29.1,27.2,26.1,84,77,yes,3.6,210.0,19.0,2041,3,22
1013.7,26.6,24.3,21.1,19.9,77,85,yes,0.6,20.0,30.2,2041,3,23
1013.5,17.1,16.4,15.5,15.6,95,93,yes,0.0,60.0,40.0,2041,3,24
1017.5,18.5,18.0,17.2,15.5,85,91,yes,0.0,70.0,37.7,2041,3,25
1013.1,32.9,29.1,27.0,25.7,82,60,no,8.7,80.0,9.8,2041,3,26
1009.1,21.3,20.3,19.9,19.3,94,88,yes,0.0,70.0,29.8,2041,3,27
1013.2,27.8,26.7,24.9,25.2,92,95,yes,0.0,120.0,50.7,2041,3,28
1011.6,32.3,28.9,26.8,24.5,78,54,no,11.4,100.0,9.8,2041,3,29
1016.1,28.2,25.8,24.5,22.0,80,82,yes,6.5,70.0,28.3,2041,3,30
1011.6,32.3,28.9,26.8,24.5,78,54,no,11.4,100.0,9.8,2041,3,31
1020.2,17.7,15.3,12.7,14.9,98,99,yes,0.0,70.0,42.0,2041,4,1
1011.5,30.5,27.9,26.2,23.2,76,66,yes,6.7,90.0,22.6,2041,4,2
1015.8,25.9,21.8,19.2,18.0,79,72,no,7.6,220.0,6.6,2041,4,3
1012.1,29.8,26.6,24.4,23.7,85,75,yes,7.7,50.0,15.7,2041,4,4
1013.2,26.9,23.9,22.4,22.3,91,84,no,1.8,40.0,10.0,2041,4,5
1008.7,31.5,29.4,27.3,25.8,82,84,yes,1.8,190.0,25.1,2041,4,6
1014.5,17.0,15.8,14.4,15.1,96,99,yes,0.0,50.0,22.8,2041,4,7
1008.8,30.4,26.9,25.0,24.3,86,87,yes,0.7,20.0,9.8,2041,4,8
1022.5,22.9,20.8,19.2,15.0,70,49,no,8.6,70.0,34.0,2041,4,9
1023.8,20.9,16.6,13.3,11.5,72,49,no,9.5,20.0,9.2,2041,4,10
1006.3,31.2,29.1,26.8,26.1,84,67,yes,5.0,270.0,6.9,2041,4,11
1007.5,35.1,31.1,28.6,26.7,78,61,yes,8.6,60.0,15.7,2041,4,12
1017.1,27.6,25.4,24.0,21.3,78,65,yes,8.3,80.0,29.2,2041,4,13
1012.0,26.3,24.5,23.4,19.9,76,79,no,4.8,70.0,30.3,2041,4,14
1015.3,25.5,21.5,19.1,18.9,86,83,no,6.1,50.0,4.5,2041,4,15
1022.4,20.4,18.4,15.3,9.7,57,44,no,8.6,60.0,39.3,2041,4,16
1000.3,31.3,28.6,26.2,25.0,81,88,yes,2.5,240.0,18.8,2041,4,17
1003.4,33.3,30.7,28.2,24.9,72,40,no,10.0,290.0,10.9,2041,4,18
1015.5,20.9,19.3,17.6,16.8,86,80,yes,5.1,20.0,10.2,2041,4,19
1012.4,27.8,25.5,24.4,22.2,82,88,yes,1.2,50.0,24.9,2041,4,20
1013.0,31.2,28.0,25.8,21.4,68,49,no,9.2,50.0,39.9,2041,4,21
1010.4,28.2,26.0,24.7,23.0,84,78,yes,4.6,50.0,12.5,2041,4,22
1017.5,18.5,18.0,17.2,15.5,85,91,yes,0.0,70.0,37.7,2041,4,23
1014.4,26.7,23.1,20.1,20.8,87,81,yes,1.2,80.0,19.6,2041,4,24
1024.7,19.7,16.5,14.6,11.5,73,43,no,9.9,70.0,34.2,2041,4,25
1026.1,18.1,13.7,9.9,1.7,36,2,no,10.2,20.0,20.5,2041,4,26
1015.2,25.3,23.3,21.0,22.1,92,86,yes,0.3,80.0,29.7,2041,4,27
1016.0,29.1,26.1,24.1,23.2,84,20,no,8.2,80.0,7.9,2041,4,28
1012.8,20.6,18.4,17.1,18.0,97,95,yes,0.6,40.0,22.0,2041,4,29
1008.2,32.1,29.4,26.7,25.9,82,85,yes,7.2,220.0,12.8,2041,4,30
1022.6,14.3,11.9,10.0,8.0,77,93,yes,0.0,20.0,25.0,2041,5,1
1012.4,31.6,27.9,26.5,23.1,76,82,yes,4.2,10.0,30.6,2041,5,2
1017.6,25.1,22.9,22.0,19.0,79,85,no,2.0,70.0,25.0,2041,5,3
1017.8,22.3,21.1,19.8,19.6,91,79,yes,0.0,40.0,15.0,2041,5,4
1019.0,24.9,23.1,21.0,16.8,67,88,yes,0.0,50.0,28.2,2041,5,5
1008.2,27.7,24.9,22.6,22.8,88,81,yes,0.3,240.0,13.0,2041,5,6
1008.2,27.7,24.9,22.6,22.8,88,81,yes,0.3,240.0,13.0,2041,5,7
1018.2,17.4,16.1,14.8,15.7,98,100,yes,0.0,60.0,28.8,2041,5,8
1006.3,31.2,29.1,26.8,26.1,84,67,yes,5.0,270.0,6.9,2041,5,9
1019.5,25.8,23.7,22.3,18.8,74,82,yes,2.4,70.0,32.9,2041,5,10
1006.4,29.1,27.5,26.0,25.5,89,88,yes,1.2,130.0,32.5,2041,5,11
1021.4,19.4,17.7,15.7,9.6,59,74,yes,2.4,50.0,20.5,2041,5,12
1020.8,21.0,18.4,16.5,14.4,78,28,no,7.7,60.0,14.3,2041,5,13
1022.5,22.9,20.8,19.2,15.0,70,49,no,8.6,70.0,34.0,2041,5,14
1014.8,24.6,21.7,17.4,18.1,81,82,yes,3.9,20.0,15.3,2041,5,15
1021.3,21.1,19.4,17.1,16.2,82,87,yes,1.6,50.0,22.5,2041,5,16
1005.9,28.3,26.5,24.7,24.3,88,77,yes,1.9,230.0,25.9,2041,5,17
1012.4,31.6,27.9,26.5,23.1,76,82,yes,4.2,10.0,30.6,2041,5,18
1017.7,14.5,13.6,12.7,11.4,87,100,yes,0.0,50.0,36.0,2041,5,19
1024.1,14.4,12.9,11.6,8.9,77,91,yes,0.0,20.0,19.2,2041,5,20
1011.4,23.5,21.1,20.6,20.6,97,88,yes,0.0,30.0,20.0,2041,5,21
1006.1,33.3,29.6,27.6,24.4,74,27,no,10.8,220.0,8.7,2041,5,22
1019.8,26.0,22.6,19.7,16.0,67,72,yes,7.5,20.0,22.5,2041,5,23
1015.6,30.1,26.5,24.3,22.1,77,48,no,9.5,60.0,10.3,2041,5,24
1007.5,32.3,29.1,26.3,26.3,85,83,yes,4.2,220.0,26.1,2041,5,25
1008.1,32.4,29.0,27.0,25.0,79,75,no,6.7,200.0,12.0,2041,5,26
1023.9,19.6,14.8,11.6,4.3,52,0,no,10.2,40.0,16.7,2041,5,27
1011.4,31.2,28.7,27.3,25.2,82,80,no,3.8,150.0,9.5,2041,5,28
1006.9,26.2,25.2,24.3,24.2,94,88,yes,0.1,40.0,22.3,2041,5,29
1012.5,22.9,20.8,17.1,19.9,95,88,yes,0.6,50.0,15.1,2041,5,30
1007.6,30.3,27.7,24.5,25.6,89,89,yes,1.2,200.0,24.0,2041,5,31
1018.2,17.4,16.1,14.8,15.7,98,100,yes,0.0,60.0,28.8,2041,6,1
1016.7,28.4,25.4,23.7,21.2,78,47,no,7.7,90.0,19.6,2041,6,2
1011.5,20.6,17.8,14.8,16.1,90,79,yes,1.6,20.0,23.4,2041,6,3
1020.6,17.6,16.1,14.6,14.7,91,88,yes,0.3,50.0,24.4,2041,6,4
1006.6,33.5,29.9,28.7,24.7,74,49,yes,6.3,270.0,16.1,2041,6,5
1009.1,35.1,31.3,29.4,26.3,75,57,yes,9.9,160.0,11.9,2041,6,6
1005.7,31.1,27.9,26.6,25.8,89,80,yes,4.5,220.0,14.6,2041,6,7
1015.4,16.1,15.1,14.5,14.6,97,97,yes,0.0,50.0,37.5,2041,6,8
1032.6,10.8,7.4,4.3,3.7,46,25,no,10.1,20.0,28.7,2041,6,9
1002.4,33.2,30.7,28.3,24.3,70,48,no,7.8,10.0,11.0,2041,6,10
1015.2,27.8,26.7,25.4,25.4,93,88,yes,0.9,100.0,37.0,2041,6,11
1022.5,17.2,15.2,13.4,4.3,49,11,no,9.3,10.0,48.0,2041,6,12
1009.3,31.1,28.7,27.1,24.5,78,74,yes,7.7,200.0,14.5,2041,6,13
1004.9,32.2,29.7,28.1,25.3,78,38,no,11.0,230.0,20.5,2041,6,14
1020.1,17.6,16.4,15.3,12.5,78,84,no,1.0,60.0,38.0,2041,6,15
1022.6,14.3,11.9,10.0,8.0,77,93,yes,0.0,20.0,25.0,2041,6,16
1017.7,14.5,13.6,12.7,11.4,87,100,yes,0.0,50.0,36.0,2041,6,17
1006.7,32.2,28.7,26.9,26.3,87,71,yes,4.7,90.0,14.0,2041,6,18
1009.5,33.7,30.5,28.5,25.3,75,32,no,9.3,220.0,10.9,2041,6,19
1008.9,35.5,31.4,28.9,26.1,74,39,no,10.6,150.0,9.1,2041,6,20
1015.6,30.1,26.5,24.3,22.1,77,48,no,9.5,60.0,10.3,2041,6,21
1013.8,29.4,25.8,23.3,20.4,73,20,no,10.5,30.0,9.9,2041,6,22
1013.4,30.8,26.2,23.6,19.5,69,17,no,10.5,70.0,12.4,2041,6,23
1023.6,14.3,12.5,10.3,8.6,77,88,yes,0.3,40.0,21.3,2041,6,24
1007.6,29.5,27.6,26.7,24.8,85,84,yes,1.8,70.0,34.8,2041,6,25
1009.9,30.5,28.4,27.2,25.3,83,84,no,2.9,190.0,15.5,2041,6,26
1009.2,26.3,23.3,21.3,21.9,92,93,yes,0.0,190.0,20.5,2041,6,27
1012.0,26.3,24.5,23.4,19.9,76,79,no,4.8,70.0,30.3,2041,6,28
1008.9,35.5,31.4,28.9,26.1,74,39,no,10.6,150.0,9.1,2041,6,29
1015.2,25.3,23.3,21.0,22.1,92,86,yes,0.3,80.0,29.7,2041,6,30
1020.8,21.0,18.4,16.5,14.4,78,28,no,7.7,60.0,14.3,2041,7,1
1008.5,25.2,23.1,21.6,22.8,98,88,yes,0.0,30.0,11.2,2041,7,2
1018.3,22.2,20.0,18.4,16.3,79,89,yes,2.4,40.0,14.8,2041,7,3
1007.4,28.8,26.9,25.6,25.1,90,88,yes,0.2,210.0,12.9,2041,7,4
1016.9,25.9,24.9,24.0,21.4,81,88,yes,1.1,80.0,46.3,2041,7,5
1007.4,28.8,26.9,25.6,25.1,90,88,yes,0.2,210.0,12.9,2041,7,6
1021.2,24.1,22.1,20.3,17.4,75,40,no,8.8,60.0,16.0,2041,7,7
1019.5,17.2,13.4,10.0,12.2,93,93,yes,0.0,20.0,39.7,2041,7,8
1017.7,25.3,22.6,18.2,16.8,70,44,no,6.9,20.0,28.6,2041,7,9
1024.3,17.5,13.2,11.4,6.6,64,88,yes,0.0,20.0,33.5,2041,7,10
1013.9,26.3,24.1,22.9,19.6,76,68,yes,6.0,90.0,30.5,2041,7,11
1023.2,20.1,16.0,12.5,9.6,67,55,yes,5.9,20.0,23.9,2041,7,12
1014.9,22.4,18.8,17.2,16.4,86,80,yes,2.4,40.0,15.8,2041,7,13
1027.1,13.5,10.4,8.1,2.5,59,85,yes,0.4,20.0,21.3,2041,7,14
1010.3,32.9,30.0,28.1,25.2,76,29,no,11.4,240.0,14.5,2041,7,15
1007.9,33.7,30.0,27.8,25.8,79,78,yes,9.1,220.0,11.9,2041,7,16
1009.3,33.7,30.6,28.7,25.6,75,51,no,10.0,200.0,12.6,2041,7,17
1023.6,20.2,15.8,12.6,9.8,68,22,no,11.1,70.0,13.4,2041,7,18
1020.3,20.6,19.9,18.7,17.6,87,88,yes,0.3,60.0,27.3,2041,7,19
1026.4,20.5,17.8,15.5,13.0,74,66,no,5.7,20.0,23.3,2041,7,20
1010.3,32.9,30.0,28.1,25.2,76,29,no,11.4,240.0,14.5,2041,7,21
1015.4,16.1,15.1,14.5,14.6,97,97,yes,0.0,50.0,37.5,2041,7,22
1008.5,25.2,23.1,21.6,22.8,98,88,yes,0.0,30.0,11.2,2041,7,23
1017.6,25.1,22.9,22.0,19.0,79,85,no,2.0,70.0,25.0,2041,7,24
1007.5,35.1,31.1,28.6,26.7,78,61,yes,8.6,60.0,15.7,2041,7,25
1020.6,18.9,18.1,17.1,14.3,78,79,no,3.3,70.0,39.3,2041,7,26
1012.5,25.9,23.1,21.3,21.1,89,76,no,3.5,200.0,10.2,2041,7,27
1008.1,31.7,28.9,27.8,25.3,81,78,yes,1.1,40.0,16.4,2041,7,28
1020.8,21.0,18.4,16.5,14.4,78,28,no,7.7,60.0,14.3,2041,7,29
1015.0,16.3,15.3,14.1,13.6,90,100,yes,0.0,60.0,33.2,2041,7,30
1017.1,15.5,14.8,14.0,11.1,79,94,yes,0.0,70.0,38.0,2041,7,31
1011.3,31.9,28.6,26.5,23.1,73,60,no,9.0,70.0,39.5,2041,8,1
1005.7,31.7,28.2,26.6,25.7,86,79,yes,6.5,,,2041,8,2
1006.2,29.6,27.8,26.5,24.8,84,87,yes,3.1,230.0,11.0,2041,8,3
1017.4,21.8,20.5,20.1,18.1,86,88,yes,0.0,70.0,35.3,2041,8,4
1010.4,28.2,26.0,24.7,23.0,84,78,yes,4.6,50.0,12.5,2041,8,5
1014.4,26.7,23.1,20.1,20.8,87,81,yes,1.2,80.0,19.6,2041,8,6
1032.6,10.8,7.4,4.3,3.7,46,25,no,10.1,20.0,28.7,2041,8,7
1023.6,14.3,12.5,10.3,8.6,77,88,yes,0.3,40.0,21.3,2041,8,8
1016.0,29.1,26.1,24.1,23.2,84,20,no,8.2,80.0,7.9,2041,8,9
1007.5,32.3,29.1,26.3,26.3,85,83,yes,4.2,220.0,26.1,2041,8,10
1006.7,32.8,29.0,25.8,20.6,61,30,no,11.1,10.0,16.4,2041,8,11
1007.7,32.8,30.1,28.1,25.7,77,59,no,10.4,230.0,16.6,2041,8,12
1005.7,31.7,28.2,26.6,25.7,86,79,yes,6.5,,,2041,8,13
1015.2,24.8,24.2,23.5,22.3,89,84,yes,0.1,80.0,35.8,2041,8,14
1023.9,19.6,14.8,11.6,4.3,52,0,no,10.2,40.0,16.7,2041,8,15
1008.1,35.2,31.0,28.8,25.0,72,38,no,11.2,180.0,9.0,2041,8,16
1008.2,32.1,29.4,26.7,25.9,82,85,yes,7.2,220.0,12.8,2041,8,17
1024.1,22.4,17.3,14.6,8.4,58,19,no,11.1,30.0,14.6,2041,8,18
1008.6,28.7,27.4,25.5,23.8,81,88,yes,0.4,190.0,11.9,2041,8,19
1013.3,27.9,25.3,23.2,22.9,87,84,yes,2.5,40.0,9.1,2041,8,20
1010.5,28.1,24.7,20.6,22.7,89,81,yes,3.5,210.0,15.3,2041,8,21
1019.5,17.2,13.4,10.0,12.2,93,93,yes,0.0,20.0,39.7,2041,8,22
1010.9,27.5,25.9,24.1,24.2,90,86,yes,1.1,190.0,16.0,2041,8,23
1014.5,26.9,24.3,22.3,21.2,83,74,yes,5.5,30.0,13.8,2041,8,24
1009.3,31.1,28.7,27.1,24.5,78,74,yes,7.7,200.0,14.5,2041,8,25
1010.3,34.2,30.1,27.8,26.1,80,41,no,12.0,130.0,12.4,2041,8,26
1025.9,18.9,17.7,16.4,13.3,75,78,yes,4.6,70.0,33.4,2041,8,27
1023.1,19.3,17.3,15.4,12.1,72,86,no,0.9,10.0,21.8,2041,8,28
1018.8,24.3,20.9,19.2,18.0,84,51,yes,7.7,20.0,14.5,2041,8,29
1010.2,29.2,26.4,24.3,19.3,65,64,yes,6.4,10.0,13.2,2041,8,30
1021.3,18.1,16.6,15.4,12.2,76,91,yes,0.1,10.0,28.4,2041,8,31
1014.5,17.0,15.8,14.4,15.1,96,99,yes,0.0,50.0,22.8,2041,9,1
1017.7,17.1,16.1,15.1,15.3,95,100,yes,0.0,50.0,26.2,2041,9,2
1005.9,27.8,26.6,25.4,25.4,93,85,yes,0.0,230.0,20.0,2041,9,3
1008.0,33.8,30.2,28.4,25.8,78,67,yes,10.2,220.0,18.1,2041,9,4
1018.8,24.3,20.9,19.2,18.0,84,51,yes,7.7,20.0,14.5,2041,9,5
1011.5,20.6,17.8,14.8,16.1,90,79,yes,1.6,20.0,23.4,2041,9,6
1007.8,30.9,28.0,26.2,24.7,82,62,yes,8.8,100.0,16.2,2041,9,7
1019.4,22.3,20.8,19.6,16.5,77,93,yes,0.0,20.0,27.9,2041,9,8
1017.5,17.3,16.6,15.3,9.8,64,77,yes,0.1,40.0,22.0,2041,9,9
1010.9,27.7,25.8,24.5,24.8,94,88,yes,0.0,110.0,16.5,2041,9,10
1008.4,28.9,26.8,24.8,23.2,81,65,yes,6.4,20.0,7.9,2041,9,11
1020.9,23.8,18.7,15.4,14.0,75,46,no,10.0,40.0,14.7,2041,9,12
1014.5,25.3,21.9,19.9,19.5,86,83,no,3.6,50.0,8.3,2041,9,13
1024.7,17.5,15.5,13.8,11.7,79,79,yes,5.0,20.0,9.1,2041,9,14
1007.6,29.5,27.6,26.7,24.8,85,84,yes,1.8,70.0,34.8,2041,9,15
1007.3,32.8,29.2,26.3,25.4,81,77,yes,6.5,220.0,13.9,2041,9,16
1014.6,26.5,23.0,21.0,20.7,87,88,no,2.3,50.0,9.2,2041,9,17
1004.9,32.2,29.7,28.1,25.3,78,38,no,11.0,230.0,20.5,2041,9,18
1013.0,24.9,22.4,20.3,21.4,94,85,yes,1.5,40.0,12.5,2041,9,19
1016.8,26.2,25.4,24.5,22.3,83,81,yes,0.8,80.0,28.9,2041,9,20
1007.9,33.8,28.7,24.7,25.4,83,75,yes,5.5,220.0,20.8,2041,9,21
1023.8,20.6,16.6,14.4,11.4,72,32,no,10.6,60.0,27.1,2041,9,22
1020.8,18.7,16.1,14.2,12.1,77,34,no,9.1,30.0,24.4,2041,9,23
1018.0,16.5,15.3,14.2,12.4,83,89,yes,1.1,20.0,26.7,2041,9,24
1008.6,28.8,25.5,23.4,20.6,75,62,no,8.8,80.0,26.0,2041,9,25
1011.4,31.2,28.7,27.3,25.2,82,80,no,3.8,150.0,9.5,2041,9,26
1006.1,33.3,29.6,27.6,24.4,74,27,no,10.8,220.0,8.7,2041,9,27
1009.9,31.0,28.1,26.3,25.5,86,67,yes,8.8,110.0,14.8,2041,9,28
1010.1,30.6,28.7,26.9,25.0,81,69,no,3.9,170.0,16.3,2041,9,29
1027.4,17.6,15.2,14.0,11.6,79,88,yes,0.2,30.0,15.2,2041,9,30
1018.8,24.3,20.9,19.2,18.0,84,51,yes,7.7,20.0,14.5,2041,10,1
1017.0,29.2,26.7,25.5,23.3,82,46,yes,9.5,110.0,15.8,2041,10,2
1018.4,20.3,18.4,15.7,15.8,85,91,yes,0.1,70.0,41.3,2041,10,3
1014.3,17.4,16.5,15.6,16.0,97,97,yes,0.0,50.0,26.5,2041,10,4
1005.9,34.0,30.2,27.9,25.6,77,53,yes,10.5,270.0,11.3,2041,10,5
1019.4,22.3,20.8,19.6,16.5,77,93,yes,0.0,20.0,27.9,2041,10,6
1022.2,19.0,18.0,17.0,14.1,78,90,yes,0.0,30.0,28.5,2041,10,7
1009.7,32.9,30.1,28.1,24.8,74,29,no,11.8,240.0,12.8,2041,10,8
1012.2,30.6,28.3,26.8,24.3,79,67,no,3.8,180.0,8.1,2041,10,9
1005.9,27.8,26.6,25.4,25.4,93,85,yes,0.0,230.0,20.0,2041,10,10
1007.9,30.7,27.5,25.4,24.1,82,61,yes,7.6,180.0,7.4,2041,10,11
1017.1,27.6,25.4,24.0,21.3,78,65,yes,8.3,80.0,29.2,2041,10,12
1016.7,28.4,25.4,23.7,21.2,78,47,no,7.7,90.0,19.6,2041,10,13
1008.1,32.3,29.6,27.8,25.6,79,43,no,9.7,240.0,24.9,2041,10,14
1021.3,21.1,19.4,17.1,16.2,82,87,yes,1.6,50.0,22.5,2041,10,15
1007.6,29.5,27.6,26.7,24.8,85,84,yes,1.8,70.0,34.8,2041,10,16
1009.9,30.5,28.4,27.2,25.3,83,84,no,2.9,190.0,15.5,2041,10,17
1006.2,29.6,27.8,26.5,24.8,84,87,yes,3.1,230.0,11.0,2041,10,18
1005.3,32.0,30.3,29.3,26.3,79,86,yes,1.6,210.0,29.3,2041,10,19
1013.8,29.4,25.8,23.3,20.4,73,20,no,10.5,30.0,9.9,2041,10,20
1025.9,15.2,13.2,11.5,-0.4,39,25,no,9.1,20.0,35.6,2041,10,21
1007.2,29.6,28.3,26.7,25.9,87,82,yes,0.5,250.0,21.3,2041,10,22
1012.5,22.9,20.8,17.1,19.9,95,88,yes,0.6,50.0,15.1,2041,10,23
1011.4,28.2,25.8,23.2,23.4,87,82,yes,2.7,40.0,9.2,2041,10,24
1010.1,30.6,28.7,26.9,25.0,81,69,no,3.9,170.0,16.3,2041,10,25
1008.1,32.4,29.0,27.0,25.0,79,75,no,6.7,200.0,12.0,2041,10,26
1005.9,28.3,26.5,24.7,24.3,88,77,yes,1.9,230.0,25.9,2041,10,27
1005.3,32.0,30.3,29.3,26.3,79,86,yes,1.6,210.0,29.3,2041,10,28
1020.6,17.6,16.1,14.6,14.7,91,88,yes,0.3,50.0,24.4,2041,10,29
1024.1,19.9,16.9,15.2,10.0,65,58,no,5.6,60.0,26.9,2041,10,30
1021.2,24.1,22.1,20.3,17.4,75,40,no,8.8,60.0,16.0,2041,10,31
1010.1,22.8,21.5,20.1,19.9,91,89,yes,0.0,70.0,31.8,2041,11,1
1015.8,30.3,26.7,24.8,23.3,82,58,yes,7.7,50.0,12.8,2041,11,2
1009.1,35.1,31.3,29.4,26.3,75,57,yes,9.9,160.0,11.9,2041,11,3
1013.2,26.9,23.9,22.4,22.3,91,84,no,1.8,40.0,10.0,2041,11,4
